date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,temp_fluct,daylight,relative_hum,tavg_weekly,relative_hum_weekly,preciptotal_weekly,tavg_weekly_lag1,tavg_weekly_lag2,relative_hum_weekly_lag1,relative_hum_weekly_lag2,preciptotal_weekly_lag1,preciptotal_weekly_lag2
2010-10-15,62.5,45.5,54.5,1.0,41.0,47.0,10.5,0.0,0.0,17.0,11.116666666666667,0.6022553849647179,56.49107142857143,0.6128082016484623,0.066875,60.651785714285715,63.42857142857143,0.6419476877288531,0.6452478338444357,0.08714285714285715,0.06339285714285714
2010-10-16,71.0,42.0,57.0,4.0,39.0,48.0,8.0,0.0,0.0,29.0,11.066666666666666,0.5091618242628638,56.49107142857143,0.6128082016484623,0.066875,60.651785714285715,63.42857142857143,0.6419476877288531,0.6452478338444357,0.08714285714285715,0.06339285714285714
2010-10-17,64.5,47.5,56.0,4.0,37.0,46.5,9.0,0.0,0.0,17.0,11.016666666666667,0.4880496129811742,56.49107142857143,0.6128082016484623,0.066875,60.651785714285715,63.42857142857143,0.6419476877288531,0.6452478338444357,0.08714285714285715,0.06339285714285714
2010-10-18,60.5,44.0,52.5,1.0,40.5,47.0,12.5,0.0,0.0,16.5,10.983333333333333,0.6354822830876149,53.026785714285715,0.6829366222710672,0.104375,56.49107142857143,60.651785714285715,0.6128082016484623,0.6419476877288531,0.066875,0.08714285714285715
2010-10-19,60.5,39.5,50.5,-1.0,35.0,43.5,14.5,0.0,0.0,21.0,10.933333333333334,0.5513945509745002,53.026785714285715,0.6829366222710672,0.104375,56.49107142857143,60.651785714285715,0.6128082016484623,0.6419476877288531,0.066875,0.08714285714285715
2010-10-20,70.0,45.0,57.5,7.0,35.0,46.0,7.5,0.0,0.0,25.0,10.883333333333333,0.42690092518024303,53.026785714285715,0.6829366222710672,0.104375,56.49107142857143,60.651785714285715,0.6128082016484623,0.6419476877288531,0.066875,0.08714285714285715
2010-10-21,56.0,39.5,48.0,-3.0,29.5,40.0,17.0,0.0,0.0,16.5,10.833333333333334,0.4858039995301321,53.026785714285715,0.6829366222710672,0.104375,56.49107142857143,60.651785714285715,0.6128082016484623,0.6419476877288531,0.066875,0.08714285714285715
2010-10-22,64.5,35.0,50.0,-1.0,30.0,42.0,15.0,0.0,0.015,29.5,10.8,0.4606933350964538,53.026785714285715,0.6829366222710672,0.104375,56.49107142857143,60.651785714285715,0.6128082016484623,0.6419476877288531,0.066875,0.08714285714285715
2010-10-23,66.0,54.0,60.5,11.0,45.0,52.5,4.5,0.0,0.155,12.0,10.75,0.5679336739503269,53.026785714285715,0.6829366222710672,0.104375,56.49107142857143,60.651785714285715,0.6128082016484623,0.6419476877288531,0.066875,0.08714285714285715
2010-10-24,72.5,55.5,64.0,14.0,52.0,57.0,1.0,0.0,0.53,17.0,10.716666666666667,0.6514139194970519,53.026785714285715,0.6829366222710672,0.104375,56.49107142857143,60.651785714285715,0.6128082016484623,0.6419476877288531,0.066875,0.08714285714285715
2010-10-25,72.0,56.5,64.5,16.0,56.0,60.0,0.5,0.0,0.005,15.5,10.666666666666666,0.739125236820377,50.651785714285715,0.6448999796643716,0.09723214285714286,53.026785714285715,56.49107142857143,0.6829366222710672,0.6128082016484623,0.104375,0.066875
2010-10-26,70.5,54.0,62.5,14.0,47.0,53.5,2.5,0.0,0.32,16.5,10.616666666666667,0.5685197366247612,50.651785714285715,0.6448999796643716,0.09723214285714286,53.026785714285715,56.49107142857143,0.6829366222710672,0.6128082016484623,0.104375,0.066875
2010-10-27,65.0,43.0,54.0,6.0,31.5,44.5,11.0,0.0,0.0,22.0,10.583333333333334,0.42124712746552806,50.651785714285715,0.6448999796643716,0.09723214285714286,53.026785714285715,56.49107142857143,0.6829366222710672,0.6128082016484623,0.104375,0.066875
2010-10-28,46.0,39.0,43.0,-4.0,30.5,38.0,22.0,0.0,0.0,7.0,10.533333333333333,0.6107280543175961,50.651785714285715,0.6448999796643716,0.09723214285714286,53.026785714285715,56.49107142857143,0.6829366222710672,0.6128082016484623,0.104375,0.066875
2010-10-29,50.0,32.0,41.5,-6.0,26.5,36.0,23.5,0.0,0.0,18.0,10.5,0.5495702777840005,50.651785714285715,0.6448999796643716,0.09723214285714286,53.026785714285715,56.49107142857143,0.6829366222710672,0.6128082016484623,0.104375,0.066875
2010-10-30,63.0,41.5,52.5,7.0,32.0,42.0,12.5,0.0,0.0,21.5,10.45,0.4541454420330068,50.651785714285715,0.6448999796643716,0.09723214285714286,53.026785714285715,56.49107142857143,0.6829366222710672,0.6128082016484623,0.104375,0.066875
2010-10-31,52.0,37.5,45.0,-2.0,30.5,39.0,20.0,0.0,0.0,14.5,10.4,0.5658320431885036,50.651785714285715,0.6448999796643716,0.09723214285714286,53.026785714285715,56.49107142857143,0.6829366222710672,0.6128082016484623,0.104375,0.066875
2011-05-01,63.5,49.5,56.5,2.0,37.0,47.5,8.5,0.0,0.0,14.0,14.016666666666667,0.4797553842259352,60.833333333333336,0.6216871962094167,0.22666666666666668,60.7,60.7,0.6224692955795593,0.6224692955795593,0.15,0.15
2011-05-02,59.5,42.5,51.5,-3.0,31.0,42.0,13.5,0.0,0.0,17.0,14.05,0.4525440492928491,56.910714285714285,0.5949135536675282,0.09369047619047619,60.833333333333336,60.7,0.6216871962094167,0.6224692955795593,0.22666666666666668,0.15
2011-05-03,50.5,37.5,44.5,-10.0,30.5,38.0,20.5,0.0,0.0,13.0,14.083333333333334,0.5770246611510583,56.910714285714285,0.5949135536675282,0.09369047619047619,60.833333333333336,60.7,0.6216871962094167,0.6224692955795593,0.22666666666666668,0.15
2011-05-04,58.0,37.0,47.5,-6.0,29.0,40.0,17.5,0.0,0.0,21.0,14.133333333333333,0.4842677213803834,56.910714285714285,0.5949135536675282,0.09369047619047619,60.833333333333336,60.7,0.6216871962094167,0.6224692955795593,0.22666666666666668,0.15
2011-05-05,62.5,38.0,50.5,-6.0,39.5,46.0,14.5,0.0,0.08,24.5,14.166666666666666,0.6601011278404292,56.910714285714285,0.5949135536675282,0.09369047619047619,60.833333333333336,60.7,0.6216871962094167,0.6224692955795593,0.22666666666666668,0.15
2011-05-06,68.5,44.5,56.5,1.0,39.0,48.5,8.5,0.0,0.0,24.0,14.216666666666667,0.5181580794819842,56.910714285714285,0.5949135536675282,0.09369047619047619,60.833333333333336,60.7,0.6216871962094167,0.6224692955795593,0.22666666666666668,0.15
2011-05-07,60.0,44.5,52.5,-3.0,45.0,49.0,12.5,0.0,0.0,15.5,14.25,0.7554797077447938,56.910714285714285,0.5949135536675282,0.09369047619047619,60.833333333333336,60.7,0.6216871962094167,0.6224692955795593,0.22666666666666668,0.15
2011-05-08,68.0,41.5,55.0,-2.0,43.5,49.5,10.0,0.0,0.0,26.5,14.3,0.6511363239991188,56.910714285714285,0.5949135536675282,0.09369047619047619,60.833333333333336,60.7,0.6216871962094167,0.6224692955795593,0.22666666666666668,0.15
2011-05-09,73.5,49.0,61.5,4.0,45.5,54.0,3.5,0.0,0.0,24.5,14.333333333333334,0.5567877356313756,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2011-05-10,90.5,63.0,77.0,20.0,60.5,66.0,0.0,12.0,0.0,27.5,14.366666666666667,0.5683137511938748,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2011-05-11,87.5,65.0,76.5,18.0,65.5,68.5,0.0,11.5,0.20500000000000002,22.5,14.4,0.6896242800355008,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2011-05-12,86.5,60.5,73.5,15.0,62.0,66.0,0.0,8.5,0.155,26.0,14.433333333333334,0.6752772202603461,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2011-05-13,77.0,47.0,62.0,4.0,54.0,56.5,3.0,0.0,0.015,30.0,14.466666666666667,0.7501886911019784,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2011-05-14,52.0,45.5,49.0,-9.0,46.5,47.5,16.0,0.0,0.37,6.5,14.5,0.9105017565570759,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2011-05-15,47.0,41.5,44.5,-14.0,37.0,41.5,20.5,0.0,0.33999999999999997,5.5,14.533333333333333,0.7478729294495119,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2011-05-16,52.5,38.5,46.0,-14.0,30.5,40.0,19.0,0.0,0.0,14.0,14.566666666666666,0.5447637037752554,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2011-05-17,60.0,40.0,50.0,-9.0,34.0,43.5,15.0,0.0,0.0,20.0,14.6,0.5400622213210766,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2011-05-18,59.0,49.5,54.5,-7.0,48.5,50.0,10.5,0.0,0.05,9.5,14.633333333333333,0.8017760563403507,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2011-05-19,72.5,49.5,61.5,1.0,53.0,55.5,3.5,0.0,0.0,23.0,14.666666666666666,0.7362308925449772,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2011-05-20,72.5,50.0,61.5,1.0,53.5,56.5,3.5,0.0,0.0,22.5,14.7,0.7497230276140263,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2011-05-21,75.5,50.5,63.5,2.0,59.0,62.0,1.5,0.0,0.005,25.0,14.733333333333333,0.8527754224175842,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2011-05-22,87.5,63.0,75.5,13.0,59.5,64.5,0.0,10.5,0.35,24.5,14.766666666666667,0.5771135428835754,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2011-05-23,79.5,62.5,71.5,9.0,59.0,64.0,0.0,6.5,0.0,17.0,14.783333333333333,0.6479144747527927,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2011-05-24,67.5,47.5,58.0,-5.0,47.0,52.0,7.0,0.0,0.06,20.0,14.816666666666666,0.6676074990888107,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2011-05-25,71.0,48.0,59.5,-5.0,52.5,54.0,5.5,0.0,2.0700000000000003,23.0,14.85,0.7782465113860118,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2011-05-26,49.5,43.0,46.5,-16.0,40.0,43.0,18.5,0.0,0.835,6.5,14.883333333333333,0.7796509022713056,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2011-05-27,58.0,41.0,49.5,-13.0,41.0,46.0,15.5,0.0,0.005,17.0,14.9,0.7241945510278873,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2011-05-28,63.0,51.5,57.5,-6.0,55.0,56.0,7.5,0.0,0.175,11.5,14.916666666666666,0.9136428898908214,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2011-05-29,71.0,54.5,63.0,-3.0,59.5,60.5,2.0,0.0,1.4,16.5,14.933333333333334,0.8848438713306794,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2011-05-30,89.0,60.5,75.0,8.0,65.0,69.5,0.0,10.0,0.0,28.5,14.966666666666667,0.714782211263256,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2011-05-31,86.5,69.0,78.0,13.0,64.5,69.0,0.0,13.0,0.04,17.5,14.983333333333333,0.6323047004697679,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2011-06-01,81.5,61.0,71.5,6.0,49.0,59.0,0.0,6.5,0.0,20.5,15.016666666666667,0.44952119567893256,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2011-06-02,69.0,56.5,63.0,-1.0,44.5,53.0,2.0,0.0,0.01,12.5,15.016666666666667,0.5080965521471367,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2011-06-03,87.5,56.0,72.0,7.0,61.5,67.0,0.0,7.0,0.095,31.5,15.05,0.6962382218211398,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2011-06-04,91.5,65.5,78.5,14.0,64.0,68.5,0.0,13.5,0.33999999999999997,26.0,15.066666666666666,0.6111677561340487,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2011-06-05,84.5,61.5,73.5,8.0,55.0,62.0,0.0,8.5,0.005,23.0,15.1,0.5235166853974244,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2011-06-06,93.5,61.0,77.5,11.0,63.5,69.0,0.0,12.5,0.0,32.5,15.1,0.6209757375225379,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2011-06-07,96.0,76.0,86.5,20.0,64.5,72.0,0.0,21.5,0.0,20.0,15.116666666666667,0.48006741208677606,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2011-06-08,95.5,66.5,81.5,15.0,63.5,71.0,0.0,16.5,0.43,29.0,15.133333333333333,0.5445795201810975,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2011-06-09,69.0,51.0,60.5,-6.0,53.0,55.5,4.5,0.0,1.55,18.0,15.15,0.7627674389679795,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2011-06-10,70.0,51.0,60.5,-7.0,56.0,57.5,4.5,0.0,0.48,19.0,15.166666666666666,0.8510192234801024,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2011-06-11,63.5,52.5,58.0,-10.0,54.0,55.5,7.0,0.0,0.065,11.0,15.166666666666666,0.8656879298775566,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2011-06-12,64.0,50.5,57.5,-11.0,45.0,52.0,7.5,0.0,0.0,13.5,15.183333333333334,0.6298148128607386,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2011-06-13,71.5,55.0,63.5,-5.0,43.0,53.0,1.5,0.0,0.0,16.5,15.183333333333334,0.47142688365332186,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2011-06-14,77.0,55.5,66.5,-3.0,49.0,56.5,0.0,1.5,0.0,21.5,15.2,0.5336077035209918,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2011-06-15,71.5,57.0,64.5,-4.0,59.0,61.5,0.5,0.0,0.8200000000000001,14.5,15.2,0.823430750518261,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2011-06-16,81.0,61.5,71.5,2.0,59.0,63.0,0.0,6.5,0.035,19.5,15.216666666666667,0.6470776751187992,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2011-06-17,82.0,62.0,72.0,2.0,60.0,64.5,0.0,7.0,0.0,20.0,15.216666666666667,0.6596431606071913,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2011-06-18,83.5,62.0,73.0,3.0,62.0,65.5,0.0,8.0,0.0,21.5,15.216666666666667,0.6841691426823847,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2011-06-19,82.0,64.0,73.0,2.0,65.0,68.5,0.0,8.0,0.0,18.0,15.233333333333333,0.7606051900402317,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2011-06-20,79.5,67.0,73.5,2.0,67.0,69.0,0.0,8.5,0.705,12.5,15.233333333333333,0.8023193996287841,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2011-06-21,89.0,67.5,78.5,8.0,70.0,72.5,0.0,13.5,0.265,21.5,15.233333333333333,0.752060546213638,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2011-06-22,74.0,65.0,70.0,-1.0,62.5,65.0,0.0,5.0,0.02,9.0,15.233333333333333,0.7720201596823969,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2011-06-23,71.5,62.5,67.5,-3.0,59.5,62.5,0.0,2.5,0.030000000000000002,9.0,15.233333333333333,0.7552244873609172,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2011-06-24,68.0,60.0,64.0,-7.0,55.5,59.0,1.0,0.0,0.0,8.0,15.233333333333333,0.7386262351467182,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2011-06-25,78.5,59.5,69.5,-2.0,52.5,60.0,0.0,4.5,0.0,19.0,15.233333333333333,0.5474416091801062,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2011-06-26,80.5,60.5,70.5,-2.0,53.0,60.5,0.0,5.5,0.0,20.0,15.216666666666667,0.5393319622747986,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2011-06-27,80.5,66.0,73.5,2.0,63.5,67.0,0.0,8.5,0.085,14.5,15.216666666666667,0.7092222503797374,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2011-06-28,81.0,64.0,72.5,1.0,53.5,61.0,0.0,7.5,0.0,17.0,15.2,0.5128428620720854,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2011-06-29,80.5,61.0,71.0,-1.0,55.5,62.0,0.0,6.0,0.0,19.5,15.2,0.5808806335556072,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2011-06-30,88.5,63.0,76.0,2.0,61.5,67.0,0.0,11.0,0.015,25.5,15.2,0.6102232786807567,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2011-07-01,89.0,71.0,80.5,9.0,62.5,68.0,0.0,15.5,0.005,18.0,15.183333333333334,0.5431952838470842,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2011-07-02,93.5,72.0,83.0,11.0,70.5,74.0,0.0,18.0,0.0,21.5,15.183333333333334,0.6604504883541735,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2011-07-03,85.0,69.5,77.5,5.0,57.5,65.0,0.0,12.5,0.0,15.5,15.166666666666666,0.501422177153866,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2011-07-04,88.5,66.5,77.5,5.0,54.0,63.5,0.0,12.5,0.0,22.0,15.133333333333333,0.4422279281584936,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2011-07-05,91.5,67.5,80.0,8.0,59.5,68.0,0.0,15.0,0.0,24.0,15.133333333333333,0.49620643716319346,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2011-07-06,86.5,70.5,78.5,6.0,60.5,67.0,0.0,13.5,0.0,16.0,15.116666666666667,0.5404113160056747,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2011-07-07,81.5,64.5,73.5,1.0,54.0,62.5,0.0,8.5,0.035,17.0,15.116666666666667,0.5047527323598784,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2011-07-08,86.0,63.0,75.0,1.0,51.5,62.5,0.0,10.0,0.0,23.0,15.083333333333334,0.4378640379165766,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2011-07-09,90.5,64.0,77.5,3.0,59.0,67.0,0.0,12.5,0.0,26.5,15.066666666666666,0.5292463985476943,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2011-07-10,91.0,74.5,83.0,10.0,67.5,72.0,0.0,18.0,0.0,16.5,15.066666666666666,0.5959024775943251,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2011-07-11,89.0,70.5,80.0,7.0,70.5,74.0,0.0,15.0,0.26,18.5,15.033333333333333,0.7281937193351886,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2011-07-12,87.5,70.5,79.5,6.0,63.5,69.0,0.0,14.5,0.01,17.0,15.016666666666667,0.5810327290193875,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2011-07-13,74.0,64.5,69.5,-4.0,57.0,62.5,0.0,4.5,0.0,9.5,14.983333333333333,0.6446779744195597,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2011-07-14,82.0,62.0,72.5,-2.0,56.0,63.0,0.0,7.5,0.0,20.0,14.983333333333333,0.5622131382754016,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2011-07-15,86.5,70.5,79.0,5.0,60.0,66.5,0.0,14.0,0.0,16.0,14.95,0.5219109419072689,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2011-07-16,89.5,72.5,81.0,6.0,60.5,68.0,0.0,16.0,0.0,17.0,14.916666666666666,0.49825173922462773,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2011-07-17,95.0,71.5,83.5,8.0,69.0,74.0,0.0,18.5,0.0,23.5,14.9,0.6181279288595685,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2011-07-18,92.5,80.5,86.5,12.0,74.5,77.5,0.0,21.5,0.005,12.0,14.866666666666667,0.6759009017404664,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2011-07-19,92.5,78.5,86.0,12.0,72.5,76.5,0.0,21.0,0.0,14.0,14.833333333333334,0.6418243980833126,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2011-07-20,99.5,75.0,87.5,12.0,73.0,77.0,0.0,22.5,0.01,24.5,14.833333333333334,0.6230052544786295,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2011-07-21,100.0,78.5,89.5,13.0,71.0,76.5,0.0,24.5,0.01,21.5,14.8,0.5465513357199909,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2011-07-22,94.0,70.5,82.25,5.0,70.0,73.5,0.0,14.0,0.845,23.5,14.766666666666667,0.6693416649056904,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
