date,species,trap,addressnumberandstreet,latitude,longitude,nummosquitos,wnvpresent
2009-07-06,NS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,5,0
2009-07-06,S/RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,3,0
2009-07-06,S/RESTUANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,7,0
2009-07-06,NS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,6,0
2009-07-06,S,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,3,0
2009-07-06,S/RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,1,0
2009-07-06,S/RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,1,0
2009-07-06,NS,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,1,0
2009-07-06,S/RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,4,0
2009-07-06,NS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,1,0
2009-07-06,S,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,1,0
2009-07-06,S/RESTUANS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,6,0
2009-07-06,S/RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,4,0
2009-07-06,S/RESTUANS,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,5,0
2009-07-06,S/RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,12,0
2009-07-06,S/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,13,0
2009-07-06,NS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,6,0
2009-07-06,ANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1,0
2009-07-06,S/RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,1,0
2009-07-06,NS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,1,0
2009-07-06,S,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,2,0
2009-07-06,S/RESTUANS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,6,0
2009-07-06,S/RESTUANS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,3,0
2009-07-06,S/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,7,0
2009-07-06,NS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,3,0
2009-07-06,S/RESTUANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,2,0
2009-07-06,NS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,1,0
2009-07-06,S,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,1,0
2009-07-06,S/RESTUANS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,9,0
2009-07-06,NS,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,9,0
2009-07-06,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,39,0
2009-07-06,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,12,0
2009-07-06,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,15,0
2009-07-06,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0
2009-07-06,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,2,0
2009-07-06,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,13,0
2009-07-06,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,10,0
2009-07-06,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,11,0
2009-07-06,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,3,0
2009-07-06,S,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,5,0
2009-07-06,S,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,4,0
2009-07-06,S,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,4,0
2009-07-10,S/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,29,0
2009-07-10,S/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,50,0
2009-07-10,S/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,50,0
2009-07-10,NS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,32,0
2009-07-10,S,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,4,0
2009-07-10,S/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,41,0
2009-07-10,S/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,11,0
2009-07-10,NS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,20,0
2009-07-10,S,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,2,0
2009-07-10,S/RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,4,0
2009-07-10,NS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,1,0
2009-07-10,S/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,6,0
2009-07-10,S/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,21,0
2009-07-10,NS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,4,0
2009-07-10,NS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,11,0
2009-07-10,S/RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,5,0
2009-07-10,NS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,1,0
2009-07-10,S,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,2,0
2009-07-10,S/RESTUANS,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,4,0
2009-07-10,NS,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,1,0
2009-07-10,S,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,1,0
2009-07-10,S/RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,36,0
2009-07-10,NS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,1,0
2009-07-10,S/RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,24,0
2009-07-10,NS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,5,0
2009-07-10,S/RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,11,0
2009-07-10,NS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,6,0
2009-07-10,S,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,2,0
2009-07-10,S/RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,8,0
2009-07-10,S/RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,49,0
2009-07-10,NS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,10,0
2009-07-10,S,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,1,0
2009-07-10,S/RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,4,0
2009-07-10,NS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,1,0
2009-07-10,S/RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,38,0
2009-07-10,NS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,19,0
2009-07-10,S,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,1,0
2009-07-10,NS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,42,0
2009-07-10,S/RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,13,0
2009-07-10,NS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,6,0
2009-07-10,S/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,15,0
2009-07-10,NS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0
2009-07-10,S,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,1,0
2009-07-10,S/RESTUANS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,5,0
2009-07-10,NS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,2,0
2009-07-10,S/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,50,0
2009-07-10,S/RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,16,0
2009-07-10,NS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,10,0
2009-07-10,S/RESTUANS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,10,0
2009-07-10,NS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,3,0
2009-07-10,S,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,4,0
2009-07-10,S/RESTUANS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,11,0
2009-07-10,NS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,3,0
2009-07-10,RIUS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,2,0
2009-07-10,S/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,37,0
2009-07-10,NS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,7,0
2009-07-10,S/RESTUANS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,13,0
2009-07-10,S/RESTUANS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,6,0
2009-07-10,NS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,1,0
2009-07-10,S/RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,2,0
2009-07-10,S/RESTUANS,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,1,0
2009-07-10,NS,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,1,0
2009-07-10,S/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,14,0
2009-07-10,NS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,3,0
2009-07-10,S/RESTUANS,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,5,0
2009-07-10,NS,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,2,0
2009-07-10,S/RESTUANS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,2,0
2009-07-10,S/RESTUANS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,21,0
2009-07-10,NS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,3,0
2009-07-10,S/RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,3,0
2009-07-10,S/RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,1,0
2009-07-10,S/RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,36,0
2009-07-10,S/RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,50,0
2009-07-10,S/RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,4,0
2009-07-10,NS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,1,0
2009-07-10,S/RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,1,0
2009-07-10,NS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,5,0
2009-07-10,S,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,4,0
2009-07-10,S/RESTUANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,3,0
2009-07-10,NS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,2,0
2009-07-10,S,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,1,0
2009-07-10,S/RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,1,0
2009-07-10,S/RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,4,0
2009-07-10,NS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,1,0
2009-07-10,S/RESTUANS,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,1,0
2009-07-10,S/RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,5,0
2009-07-10,NS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,1,0
2009-07-10,S/RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,15,0
2009-07-10,NS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,1,0
2009-07-10,S,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,1,0
2009-07-10,S/RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,10,0
2009-07-10,NS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,1,0
2009-07-10,S/RESTUANS,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,9,0
2009-07-13,S/RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,34,0
2009-07-13,NS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,1,0
2009-07-13,S,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,1,0
2009-07-13,S/RESTUANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,50,0
2009-07-13,S/RESTUANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,50,0
2009-07-13,S/RESTUANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,30,0
2009-07-13,NS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,13,0
2009-07-13,S,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,1,0
2009-07-13,S/RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,13,0
2009-07-13,NS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,0
2009-07-13,NS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,2,0
2009-07-13,S,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,2,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,24,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-13,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-13,S,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,7,0
2009-07-13,S,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,2,0
2009-07-13,S/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,18,0
2009-07-13,NS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0
2009-07-13,S,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,3,0
2009-07-13,NS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,6,0
2009-07-13,S,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,1,0
2009-07-13,S/RESTUANS,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,38,0
2009-07-13,NS,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,5,0
2009-07-13,S,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,1,0
2009-07-13,S/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,50,0
2009-07-13,S/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,50,0
2009-07-13,S/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,48,0
2009-07-13,S/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,50,0
2009-07-13,S/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,50,0
2009-07-13,NS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,19,0
2009-07-13,S,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,2,0
2009-07-13,S/RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,10,0
2009-07-13,NS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,9,0
2009-07-13,ANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,1,0
2009-07-13,S/RESTUANS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,20,0
2009-07-13,S/RESTUANS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,36,0
2009-07-13,NS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0
2009-07-13,S,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,2,0
2009-07-13,S/RESTUANS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,19,0
2009-07-13,NS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,3,0
2009-07-13,S/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,45,0
2009-07-13,NS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,13,0
2009-07-13,S/RESTUANS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,31,0
2009-07-13,NS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,2,0
2009-07-13,S,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,1,0
2009-07-13,S/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,21,0
2009-07-13,S/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,2,0
2009-07-13,NS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,2,0
2009-07-13,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,10,0
2009-07-13,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,10,0
2009-07-13,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,11,0
2009-07-13,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,3,0
2009-07-13,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0
2009-07-13,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0
2009-07-13,S/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,3,0
2009-07-13,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,2,0
2009-07-13,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,14,0
2009-07-13,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,11,0
2009-07-13,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,4,0
2009-07-13,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0
2009-07-13,NS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,7,0
2009-07-13,S,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,4,0
2009-07-13,S/RESTUANS,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,10,0
2009-07-13,NS,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,10,0
2009-07-13,S,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,4,0
2009-07-17,S/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,46,0
2009-07-17,S/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,50,0
2009-07-17,NS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,14,0
2009-07-17,S,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,3,0
2009-07-17,S/RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,9,0
2009-07-17,NS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,9,0
2009-07-17,S,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,1,0
2009-07-17,RIUS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,1,0
2009-07-17,S/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,26,0
2009-07-17,NS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,11,0
2009-07-17,S/RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,1,0
2009-07-17,NS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,2,0
2009-07-17,S/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,3,0
2009-07-17,S/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,6,0
2009-07-17,NS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,2,0
2009-07-17,NS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,9,0
2009-07-17,S,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,4,0
2009-07-17,RIUS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,1,0
2009-07-17,S/RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,4,0
2009-07-17,NS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,4,0
2009-07-17,S/RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,10,0
2009-07-17,NS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,7,0
2009-07-17,S,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,2,0
2009-07-17,S/RESTUANS,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,3,0
2009-07-17,NS,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,4,0
2009-07-17,S/RESTUANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,10,0
2009-07-17,NS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,18,0
2009-07-17,S,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,4,0
2009-07-17,RIUS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,1,0
2009-07-17,S/RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,29,0
2009-07-17,NS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,3,0
2009-07-17,S/RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,14,0
2009-07-17,NS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,1,0
2009-07-17,S/RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,1,0
2009-07-17,NS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,37,0
2009-07-17,S,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,1,0
2009-07-17,S/RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,50,0
2009-07-17,S/RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,17,0
2009-07-17,NS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,31,0
2009-07-17,S,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,4,0
2009-07-17,S/RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,2,0
2009-07-17,S/RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,23,0
2009-07-17,NS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,37,0
2009-07-17,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,50,0
2009-07-17,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,44,0
2009-07-17,S/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,19,0
2009-07-17,NS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,35,0
2009-07-17,S,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,2,0
2009-07-17,S/RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,1,0
2009-07-17,S/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,4,0
2009-07-17,S/RESTUANS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,7,0
2009-07-17,NS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,3,0
2009-07-17,S/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,47,0
2009-07-17,NS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,4,0
2009-07-17,S,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,3,0
2009-07-17,S/RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,30,0
2009-07-17,NS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,7,0
2009-07-17,S,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,3,0
